time,EUR_USD
2022:04:13 1:30:00,1.0821
2022:04:13 2:00:00,1.083
2022:04:13 2:30:00,1.08322
2022:04:13 3:00:00,1.08352
2022:04:13 3:30:00,1.084
2022:04:13 4:00:00,1.08374
2022:04:13 4:30:00,1.08334
2022:04:13 5:00:00,1.08336
2022:04:13 5:30:00,1.08342
2022:04:13 6:00:00,1.08436
2022:04:13 6:30:00,1.08274
2022:04:13 7:00:00,1.08222
2022:04:13 7:30:00,1.08272
2022:04:13 8:00:00,1.0838
2022:04:13 8:30:00,1.08336
2022:04:13 9:00:00,1.08369
2022:04:13 9:30:00,1.08278
2022:04:13 10:00:00,1.08349
2022:04:13 10:30:00,1.08288
2022:04:13 11:00:00,1.0827
2022:04:13 11:30:00,1.0842
2022:04:13 12:00:00,1.0831
2022:04:13 12:30:00,1.08222
2022:04:13 13:00:00,1.08182
2022:04:13 13:30:00,1.08147
2022:04:13 14:00:00,1.0817
2022:04:13 14:30:00,1.08314
2022:04:13 15:00:00,1.08475
2022:04:13 15:30:00,1.08638
2022:04:13 16:00:00,1.0872
2022:04:13 16:30:00,1.08846
2022:04:13 17:00:00,1.0882
2022:04:13 17:30:00,1.08834
2022:04:13 18:00:00,1.08748
2022:04:13 18:30:00,1.08832
2022:04:13 19:00:00,1.08857
2022:04:13 19:30:00,1.08894
2022:04:13 20:00:00,1.08831
2022:04:13 20:30:00,1.08892
2022:04:13 21:00:00,1.08841
2022:04:13 21:30:00,1.0892
2022:04:13 22:00:00,1.089
2022:04:13 22:30:00,1.08903
2022:04:13 23:00:00,1.08898
2022:04:13 23:30:00,1.0895
2022:04:14 0:00:00,1.08951
2022:04:14 0:30:00,1.08903
2022:04:14 1:00:00,1.08848
2022:04:14 1:30:00,1.08923
2022:04:14 2:00:00,1.09065
2022:04:14 2:30:00,1.09047
2022:04:14 3:00:00,1.09021
2022:04:14 3:30:00,1.09076
2022:04:14 4:00:00,1.09074
2022:04:14 4:30:00,1.09086
2022:04:14 5:00:00,1.09124
2022:04:14 5:30:00,1.09156
2022:04:14 6:00:00,1.09102
2022:04:14 6:30:00,1.09153
2022:04:14 7:00:00,1.09186
2022:04:14 7:30:00,1.09102
2022:04:14 8:00:00,1.09086
2022:04:14 8:30:00,1.09042
2022:04:14 9:00:00,1.09081
2022:04:14 9:30:00,1.09141
2022:04:14 10:00:00,1.0914
2022:04:14 10:30:00,1.09098
2022:04:14 11:00:00,1.09057
2022:04:14 11:30:00,1.09048
2022:04:14 12:00:00,1.08654
2022:04:14 12:30:00,1.08848
2022:04:14 13:00:00,1.08478
2022:04:14 13:30:00,1.08242
2022:04:14 14:00:00,1.07706
2022:04:14 14:30:00,1.07957
2022:04:14 15:00:00,1.07778
2022:04:14 15:30:00,1.07965
2022:04:14 16:00:00,1.07974
2022:04:14 16:30:00,1.08242
2022:04:14 17:00:00,1.08162
2022:04:14 17:30:00,1.08156
2022:04:14 18:00:00,1.08242
2022:04:14 18:30:00,1.0826
2022:04:14 19:00:00,1.083
2022:04:14 19:30:00,1.08278
2022:04:14 20:00:00,1.08247
2022:04:14 20:30:00,1.083
2022:04:14 21:00:00,1.08292
2022:04:14 21:30:00,1.08289
2022:04:14 22:00:00,1.08278
2022:04:14 22:30:00,1.08246
2022:04:14 23:00:00,1.08235
2022:04:14 23:30:00,1.08168
2022:04:15 0:00:00,1.08217
2022:04:15 0:30:00,1.08142
2022:04:15 1:00:00,1.08099
2022:04:15 1:30:00,1.08132
2022:04:15 2:00:00,1.08126
2022:04:15 2:30:00,1.0813
2022:04:15 3:00:00,1.0798
2022:04:15 3:30:00,1.08008
2022:04:15 4:00:00,1.08046
2022:04:15 4:30:00,1.08027
2022:04:15 5:00:00,1.08056
2022:04:15 5:30:00,1.08066
2022:04:15 6:00:00,1.08056
2022:04:15 6:30:00,1.08056
2022:04:15 7:00:00,1.08026
2022:04:15 7:30:00,1.08082
2022:04:15 8:00:00,1.08116
2022:04:15 8:30:00,1.08152
2022:04:15 9:00:00,1.08186
2022:04:15 9:30:00,1.08188
2022:04:15 10:00:00,1.0814
2022:04:15 10:30:00,1.08146
2022:04:15 11:00:00,1.08084
2022:04:15 11:30:00,1.08073
2022:04:15 12:00:00,1.08157
2022:04:15 12:30:00,1.08183
2022:04:15 13:00:00,1.08131
2022:04:15 13:30:00,1.08078
2022:04:15 14:00:00,1.08124
2022:04:15 14:30:00,1.08092
2022:04:15 15:00:00,1.08087
2022:04:15 15:30:00,1.08077
2022:04:15 16:00:00,1.08079
2022:04:15 16:30:00,1.08089
2022:04:15 17:00:00,1.08063
2022:04:15 17:30:00,1.08063
2022:04:15 18:00:00,1.08102
2022:04:15 18:30:00,1.081
2022:04:15 19:00:00,1.08102
2022:04:15 19:30:00,1.0807
2022:04:15 20:00:00,1.08093
2022:04:15 20:30:00,1.0811
2022:04:17 21:00:00,1.08058
2022:04:17 21:30:00,1.08074
2022:04:17 22:00:00,1.0809
2022:04:17 22:30:00,1.08074
2022:04:17 23:00:00,1.08205
2022:04:17 23:30:00,1.08204
2022:04:18 0:00:00,1.08141
2022:04:18 0:30:00,1.08053
2022:04:18 1:00:00,1.0801
2022:04:18 1:30:00,1.0809
2022:04:18 2:00:00,1.0807
2022:04:18 2:30:00,1.07994
2022:04:18 3:00:00,1.0802
2022:04:18 3:30:00,1.0797
2022:04:18 4:00:00,1.0793
2022:04:18 4:30:00,1.07928
2022:04:18 5:00:00,1.07926
2022:04:18 5:30:00,1.07912
2022:04:18 6:00:00,1.07945
2022:04:18 6:30:00,1.0795
2022:04:18 7:00:00,1.07936
2022:04:18 7:30:00,1.07991
2022:04:18 8:00:00,1.07914
2022:04:18 8:30:00,1.07856
2022:04:18 9:00:00,1.0792
2022:04:18 9:30:00,1.07937
2022:04:18 10:00:00,1.07928
2022:04:18 10:30:00,1.07952
2022:04:18 11:00:00,1.08008
2022:04:18 11:30:00,1.08095
2022:04:18 12:00:00,1.08094
2022:04:18 12:30:00,1.08074
2022:04:18 13:00:00,1.0805
2022:04:18 13:30:00,1.08023
2022:04:18 14:00:00,1.08007
2022:04:18 14:30:00,1.07996
2022:04:18 15:00:00,1.07926
2022:04:18 15:30:00,1.0787
2022:04:18 16:00:00,1.07837
2022:04:18 16:30:00,1.07728
2022:04:18 17:00:00,1.07728
2022:04:18 17:30:00,1.07788
2022:04:18 18:00:00,1.07834
2022:04:18 18:30:00,1.07844
2022:04:18 19:00:00,1.07842
2022:04:18 19:30:00,1.0779
2022:04:18 20:00:00,1.07834
2022:04:18 20:30:00,1.07826
2022:04:18 21:00:00,1.07797
2022:04:18 21:30:00,1.07802
2022:04:18 22:00:00,1.07781
2022:04:18 22:30:00,1.07838
2022:04:18 23:00:00,1.07811
2022:04:18 23:30:00,1.0781
2022:04:19 0:00:00,1.078
2022:04:19 0:30:00,1.07824
2022:04:19 1:00:00,1.07793
2022:04:19 1:30:00,1.07815
2022:04:19 2:00:00,1.07772
2022:04:19 2:30:00,1.07656
2022:04:19 3:00:00,1.07688
2022:04:19 3:30:00,1.07692
2022:04:19 4:00:00,1.07727
2022:04:19 4:30:00,1.07766
2022:04:19 5:00:00,1.07721
2022:04:19 5:30:00,1.07715
2022:04:19 6:00:00,1.07745
2022:04:19 6:30:00,1.07788
2022:04:19 7:00:00,1.07826
2022:04:19 7:30:00,1.07908
2022:04:19 8:00:00,1.08022
2022:04:19 8:30:00,1.08072
2022:04:19 9:00:00,1.08108
2022:04:19 9:30:00,1.07972
2022:04:19 10:00:00,1.07984
2022:04:19 10:30:00,1.07936
2022:04:19 11:00:00,1.07938
2022:04:19 11:30:00,1.07922
2022:04:19 12:00:00,1.07956
2022:04:19 12:30:00,1.07984
2022:04:19 13:00:00,1.07941
2022:04:19 13:30:00,1.07912
2022:04:19 14:00:00,1.0806
2022:04:19 14:30:00,1.08011
2022:04:19 15:00:00,1.07854
2022:04:19 15:30:00,1.07936
2022:04:19 16:00:00,1.07894
2022:04:19 16:30:00,1.07948
2022:04:19 17:00:00,1.07968
2022:04:19 17:30:00,1.07988
2022:04:19 18:00:00,1.0789
2022:04:19 18:30:00,1.07872
2022:04:19 19:00:00,1.07903
2022:04:19 19:30:00,1.07852
2022:04:19 20:00:00,1.0789
2022:04:19 20:30:00,1.07905
2022:04:19 21:00:00,1.0788
2022:04:19 21:30:00,1.07886
2022:04:19 22:00:00,1.07904
2022:04:19 22:30:00,1.07918
2022:04:19 23:00:00,1.07904
2022:04:19 23:30:00,1.07884
2022:04:20 0:00:00,1.07942
2022:04:20 0:30:00,1.07894
2022:04:20 1:00:00,1.07964
2022:04:20 1:30:00,1.0785
2022:04:20 2:00:00,1.0797
2022:04:20 2:30:00,1.08076
2022:04:20 3:00:00,1.08075
2022:04:20 3:30:00,1.08182
2022:04:20 4:00:00,1.08188
2022:04:20 4:30:00,1.08206
2022:04:20 5:00:00,1.08201
2022:04:20 5:30:00,1.08146
2022:04:20 6:00:00,1.08166
2022:04:20 6:30:00,1.08095
2022:04:20 7:00:00,1.08134
2022:04:20 7:30:00,1.0813
2022:04:20 8:00:00,1.08092
2022:04:20 8:30:00,1.08192
2022:04:20 9:00:00,1.08398
2022:04:20 9:30:00,1.08386
2022:04:20 10:00:00,1.08542
2022:04:20 10:30:00,1.08612
2022:04:20 11:00:00,1.08588
2022:04:20 11:30:00,1.08428
2022:04:20 12:00:00,1.08267
2022:04:20 12:30:00,1.08322
2022:04:20 13:00:00,1.0829
2022:04:20 13:30:00,1.08382
2022:04:20 14:00:00,1.08418
2022:04:20 14:30:00,1.08532
2022:04:20 15:00:00,1.08646
2022:04:20 15:30:00,1.08568
2022:04:20 16:00:00,1.08546
2022:04:20 16:30:00,1.0856
2022:04:20 17:00:00,1.08427
2022:04:20 17:30:00,1.08472
2022:04:20 18:00:00,1.08516
2022:04:20 18:30:00,1.08512
2022:04:20 19:00:00,1.08414
2022:04:20 19:30:00,1.085
2022:04:20 20:00:00,1.08536
2022:04:20 20:30:00,1.08493
2022:04:20 21:00:00,1.08547
2022:04:20 21:30:00,1.08506
2022:04:20 22:00:00,1.0852
2022:04:20 22:30:00,1.08472
2022:04:20 23:00:00,1.08531
2022:04:20 23:30:00,1.08519
2022:04:21 0:00:00,1.08496
2022:04:21 0:30:00,1.08416
2022:04:21 1:00:00,1.0836
2022:04:21 1:30:00,1.08404
2022:04:21 2:00:00,1.08378
2022:04:21 2:30:00,1.08322
2022:04:21 3:00:00,1.08259
2022:04:21 3:30:00,1.08289
2022:04:21 4:00:00,1.08306
2022:04:21 4:30:00,1.08328
2022:04:21 5:00:00,1.08324
2022:04:21 5:30:00,1.08464
2022:04:21 6:00:00,1.08468
2022:04:21 6:30:00,1.08582
2022:04:21 7:00:00,1.09024
2022:04:21 7:30:00,1.09138
2022:04:21 8:00:00,1.09272
2022:04:21 8:30:00,1.09135
2022:04:21 9:00:00,1.09212
2022:04:21 9:30:00,1.09166
2022:04:21 10:00:00,1.09142
2022:04:21 10:30:00,1.09147
2022:04:21 11:00:00,1.09005
2022:04:21 11:30:00,1.08834
2022:04:21 12:00:00,1.08799
2022:04:21 12:30:00,1.0884
2022:04:21 13:00:00,1.0891
2022:04:21 13:30:00,1.08938
2022:04:21 14:00:00,1.0872
2022:04:21 14:30:00,1.08703
2022:04:21 15:00:00,1.08428
2022:04:21 15:30:00,1.0857
2022:04:21 16:00:00,1.0842
2022:04:21 16:30:00,1.08356
2022:04:21 17:00:00,1.08437
2022:04:21 17:30:00,1.08539
2022:04:21 18:00:00,1.08498
2022:04:21 18:30:00,1.08406
2022:04:21 19:00:00,1.08384
2022:04:21 19:30:00,1.08362
2022:04:21 20:00:00,1.08388
2022:04:21 20:30:00,1.08404
2022:04:21 21:00:00,1.08369
2022:04:21 21:30:00,1.08352
2022:04:21 22:00:00,1.08366
2022:04:21 22:30:00,1.08348
2022:04:21 23:00:00,1.08396
2022:04:21 23:30:00,1.08354
2022:04:22 0:00:00,1.0835
2022:04:22 0:30:00,1.08384
2022:04:22 1:00:00,1.08374
2022:04:22 1:30:00,1.08433
2022:04:22 2:00:00,1.08408
2022:04:22 2:30:00,1.08402
2022:04:22 3:00:00,1.08408
2022:04:22 3:30:00,1.0839
2022:04:22 4:00:00,1.08414
2022:04:22 4:30:00,1.0845
2022:04:22 5:00:00,1.08456
2022:04:22 5:30:00,1.08422
2022:04:22 6:00:00,1.08458
2022:04:22 6:30:00,1.08427
2022:04:22 7:00:00,1.08262
2022:04:22 7:30:00,1.0811
2022:04:22 8:00:00,1.08065
2022:04:22 8:30:00,1.07932
2022:04:22 9:00:00,1.07985
2022:04:22 9:30:00,1.0805
2022:04:22 10:00:00,1.08056
2022:04:22 10:30:00,1.08042
2022:04:22 11:00:00,1.08157
2022:04:22 11:30:00,1.08217
2022:04:22 12:00:00,1.08214
2022:04:22 12:30:00,1.08182
2022:04:22 13:00:00,1.08194
2022:04:22 13:30:00,1.08262
2022:04:22 14:00:00,1.0806
2022:04:22 14:30:00,1.08
2022:04:22 15:00:00,1.07764
2022:04:22 15:30:00,1.07852
2022:04:22 16:00:00,1.07889
2022:04:22 16:30:00,1.0778
2022:04:22 17:00:00,1.07794
2022:04:22 17:30:00,1.07864
2022:04:22 18:00:00,1.07878
2022:04:22 18:30:00,1.07926
2022:04:22 19:00:00,1.07864
2022:04:22 19:30:00,1.07942
2022:04:22 20:00:00,1.0793
2022:04:22 20:30:00,1.08
2022:04:24 21:00:00,1.08079
2022:04:24 21:30:00,1.0808
2022:04:24 22:00:00,1.0806
2022:04:24 22:30:00,1.08006
2022:04:24 23:00:00,1.08066
2022:04:24 23:30:00,1.08101
2022:04:25 0:00:00,1.08095
2022:04:25 0:30:00,1.08058
2022:04:25 1:00:00,1.08022
2022:04:25 1:30:00,1.0799
2022:04:25 2:00:00,1.07872
2022:04:25 2:30:00,1.07819
2022:04:25 3:00:00,1.07814
2022:04:25 3:30:00,1.07884
2022:04:25 4:00:00,1.07814
2022:04:25 4:30:00,1.0784
2022:04:25 5:00:00,1.07743
2022:04:25 5:30:00,1.07748
2022:04:25 6:00:00,1.07757
2022:04:25 6:30:00,1.07242
2022:04:25 7:00:00,1.07146
2022:04:25 7:30:00,1.07329
2022:04:25 8:00:00,1.07382
2022:04:25 8:30:00,1.07492
2022:04:25 9:00:00,1.07449
2022:04:25 9:30:00,1.07418
2022:04:25 10:00:00,1.07309
2022:04:25 10:30:00,1.07294
2022:04:25 11:00:00,1.07241
2022:04:25 11:30:00,1.07364
2022:04:25 12:00:00,1.07495
2022:04:25 12:30:00,1.07441
2022:04:25 13:00:00,1.0743
2022:04:25 13:30:00,1.07256
2022:04:25 14:00:00,1.07227
2022:04:25 14:30:00,1.07149
2022:04:25 15:00:00,1.07074
2022:04:25 15:30:00,1.07084
2022:04:25 16:00:00,1.0703
2022:04:25 16:30:00,1.07111
2022:04:25 17:00:00,1.07152
2022:04:25 17:30:00,1.07161
2022:04:25 18:00:00,1.07131
2022:04:25 18:30:00,1.07148
2022:04:25 19:00:00,1.07094
2022:04:25 19:30:00,1.0717
2022:04:25 20:00:00,1.07136
2022:04:25 20:30:00,1.07128
2022:04:25 21:00:00,1.07132
2022:04:25 21:30:00,1.07132
2022:04:25 22:00:00,1.07137
2022:04:25 22:30:00,1.07122
2022:04:25 23:00:00,1.07132
2022:04:25 23:30:00,1.07077
2022:04:26 0:00:00,1.07127
2022:04:26 0:30:00,1.07248
2022:04:26 1:00:00,1.07304
2022:04:26 1:30:00,1.07237
2022:04:26 2:00:00,1.07251
2022:04:26 2:30:00,1.07304
2022:04:26 3:00:00,1.07298
2022:04:26 3:30:00,1.07368
2022:04:26 4:00:00,1.07321
2022:04:26 4:30:00,1.07295
2022:04:26 5:00:00,1.0728
2022:04:26 5:30:00,1.07254
2022:04:26 6:00:00,1.07317
2022:04:26 6:30:00,1.07146
2022:04:26 7:00:00,1.07039
2022:04:26 7:30:00,1.06912
2022:04:26 8:00:00,1.06762
2022:04:26 8:30:00,1.06898
2022:04:26 9:00:00,1.06814
2022:04:26 9:30:00,1.06948
2022:04:26 10:00:00,1.06866
2022:04:26 10:30:00,1.06892
2022:04:26 11:00:00,1.06898
2022:04:26 11:30:00,1.06864
2022:04:26 12:00:00,1.06708
2022:04:26 12:30:00,1.06744
2022:04:26 13:00:00,1.0679
2022:04:26 13:30:00,1.06816
2022:04:26 14:00:00,1.06748
2022:04:26 14:30:00,1.06766
2022:04:26 15:00:00,1.06502
2022:04:26 15:30:00,1.06613
2022:04:26 16:00:00,1.06592
2022:04:26 16:30:00,1.06645
2022:04:26 17:00:00,1.06594
2022:04:26 17:30:00,1.06552
2022:04:26 18:00:00,1.06468
2022:04:26 18:30:00,1.06506
2022:04:26 19:00:00,1.06448
2022:04:26 19:30:00,1.06399
2022:04:26 20:00:00,1.06441
2022:04:26 20:30:00,1.06394
2022:04:26 21:00:00,1.06372
2022:04:26 21:30:00,1.0638
2022:04:26 22:00:00,1.06392
2022:04:26 22:30:00,1.06386
2022:04:26 23:00:00,1.06451
2022:04:26 23:30:00,1.0647
2022:04:27 0:00:00,1.06428
2022:04:27 0:30:00,1.06397
2022:04:27 1:00:00,1.06435
2022:04:27 1:30:00,1.06402
2022:04:27 2:00:00,1.06468
2022:04:27 2:30:00,1.06473
2022:04:27 3:00:00,1.06346
2022:04:27 3:30:00,1.06408
2022:04:27 4:00:00,1.06408
2022:04:27 4:30:00,1.06418
2022:04:27 5:00:00,1.06496
2022:04:27 5:30:00,1.06536
2022:04:27 6:00:00,1.06506
2022:04:27 6:30:00,1.06238
2022:04:27 7:00:00,1.06208
2022:04:27 7:30:00,1.05885
2022:04:27 8:00:00,1.06241
2022:04:27 8:30:00,1.06127
2022:04:27 9:00:00,1.05886
2022:04:27 9:30:00,1.06134
2022:04:27 10:00:00,1.06138
2022:04:27 10:30:00,1.06226
2022:04:27 11:00:00,1.06104
2022:04:27 11:30:00,1.05934
2022:04:27 12:00:00,1.05846
2022:04:27 12:30:00,1.05738
2022:04:27 13:00:00,1.05552
2022:04:27 13:30:00,1.0539
2022:04:27 14:00:00,1.05482
2022:04:27 14:30:00,1.05345
2022:04:27 15:00:00,1.0515
2022:04:27 15:30:00,1.05428
2022:04:27 16:00:00,1.05454
2022:04:27 16:30:00,1.05636
2022:04:27 17:00:00,1.05632
2022:04:27 17:30:00,1.0569
2022:04:27 18:00:00,1.05704
2022:04:27 18:30:00,1.05611
2022:04:27 19:00:00,1.05608
2022:04:27 19:30:00,1.05552
2022:04:27 20:00:00,1.05583
2022:04:27 20:30:00,1.05602
2022:04:27 21:00:00,1.05618
2022:04:27 21:30:00,1.05572
2022:04:27 22:00:00,1.05556
2022:04:27 22:30:00,1.05532
2022:04:27 23:00:00,1.05509
2022:04:27 23:30:00,1.05499
2022:04:28 0:00:00,1.05542
2022:04:28 0:30:00,1.0547
2022:04:28 1:00:00,1.05385
2022:04:28 1:30:00,1.05438
2022:04:28 2:00:00,1.05472
2022:04:28 2:30:00,1.05344
2022:04:28 3:00:00,1.05368
2022:04:28 3:30:00,1.05298
2022:04:28 4:00:00,1.05092
2022:04:28 4:30:00,1.05111
2022:04:28 5:00:00,1.05176
2022:04:28 5:30:00,1.05014
2022:04:28 6:00:00,1.05123
2022:04:28 6:30:00,1.05154
2022:04:28 7:00:00,1.05247
2022:04:28 7:30:00,1.05323
2022:04:28 8:00:00,1.0555
2022:04:28 8:30:00,1.05435
2022:04:28 9:00:00,1.0516
2022:04:28 9:30:00,1.05327
2022:04:28 10:00:00,1.05204
2022:04:28 10:30:00,1.05155
2022:04:28 11:00:00,1.04974
2022:04:28 11:30:00,1.05046
2022:04:28 12:00:00,1.04906
2022:04:28 12:30:00,1.04859
2022:04:28 13:00:00,1.04856
2022:04:28 13:30:00,1.05036
2022:04:28 14:00:00,1.05082
2022:04:28 14:30:00,1.05077
2022:04:28 15:00:00,1.05154
2022:04:28 15:30:00,1.0521
2022:04:28 16:00:00,1.05
2022:04:28 16:30:00,1.04986
2022:04:28 17:00:00,1.05126
2022:04:28 17:30:00,1.05078
2022:04:28 18:00:00,1.04996
2022:04:28 18:30:00,1.05082
2022:04:28 19:00:00,1.05044
2022:04:28 19:30:00,1.05064
2022:04:28 20:00:00,1.05098
2022:04:28 20:30:00,1.05044
2022:04:28 21:00:00,1.04996
2022:04:28 21:30:00,1.04992
2022:04:28 22:00:00,1.05
2022:04:28 22:30:00,1.04996
2022:04:28 23:00:00,1.04972
2022:04:28 23:30:00,1.04988
2022:04:29 0:00:00,1.05032
2022:04:29 0:30:00,1.0513
2022:04:29 1:00:00,1.05158
2022:04:29 1:30:00,1.05298
2022:04:29 2:00:00,1.0519
2022:04:29 2:30:00,1.05148
2022:04:29 3:00:00,1.05104
2022:04:29 3:30:00,1.05118
2022:04:29 4:00:00,1.05134
2022:04:29 4:30:00,1.05142
2022:04:29 5:00:00,1.05166
2022:04:29 5:30:00,1.05303
2022:04:29 6:00:00,1.05372
2022:04:29 6:30:00,1.0546
2022:04:29 7:00:00,1.05438
2022:04:29 7:30:00,1.05572
2022:04:29 8:00:00,1.05621
2022:04:29 8:30:00,1.0575
2022:04:29 9:00:00,1.05692
2022:04:29 9:30:00,1.05714
2022:04:29 10:00:00,1.0578
2022:04:29 10:30:00,1.05732
2022:04:29 11:00:00,1.05646
2022:04:29 11:30:00,1.0574
2022:04:29 12:00:00,1.05444
2022:04:29 12:30:00,1.05299
2022:04:29 13:00:00,1.05314
2022:04:29 13:30:00,1.0526
2022:04:29 14:00:00,1.05338
2022:04:29 14:30:00,1.05246
2022:04:29 15:00:00,1.05467
2022:04:29 15:30:00,1.0535
2022:04:29 16:00:00,1.05404
2022:04:29 16:30:00,1.05418
2022:04:29 17:00:00,1.05494
2022:04:29 17:30:00,1.05732
2022:04:29 18:00:00,1.05726
2022:04:29 18:30:00,1.057
2022:04:29 19:00:00,1.057
2022:04:29 19:30:00,1.05558
2022:04:29 20:00:00,1.05487
2022:04:29 20:30:00,1.05506
2022:05:01 21:00:00,1.05543
2022:05:01 21:30:00,1.05446
2022:05:01 22:00:00,1.05469
2022:05:01 22:30:00,1.05371
2022:05:01 23:00:00,1.05432
2022:05:01 23:30:00,1.05422
2022:05:02 0:00:00,1.05349
2022:05:02 0:30:00,1.05466
2022:05:02 1:00:00,1.05294
2022:05:02 1:30:00,1.05276
2022:05:02 2:00:00,1.05244
2022:05:02 2:30:00,1.0526
2022:05:02 3:00:00,1.0521
2022:05:02 3:30:00,1.05181
2022:05:02 4:00:00,1.05242
2022:05:02 4:30:00,1.05183
2022:05:02 5:00:00,1.05185
2022:05:02 5:30:00,1.05173
2022:05:02 6:00:00,1.05135
2022:05:02 6:30:00,1.05214
2022:05:02 7:00:00,1.05485
2022:05:02 7:30:00,1.05466
2022:05:02 8:00:00,1.05325
2022:05:02 8:30:00,1.05297
2022:05:02 9:00:00,1.0529
2022:05:02 9:30:00,1.0527
2022:05:02 10:00:00,1.05272
2022:05:02 10:30:00,1.0522
2022:05:02 11:00:00,1.05263
2022:05:02 11:30:00,1.05271
2022:05:02 12:00:00,1.05166
2022:05:02 12:30:00,1.05297
2022:05:02 13:00:00,1.05106
2022:05:02 13:30:00,1.05058
2022:05:02 14:00:00,1.05246
2022:05:02 14:30:00,1.0534
2022:05:02 15:00:00,1.05224
2022:05:02 15:30:00,1.0507
2022:05:02 16:00:00,1.05214
2022:05:02 16:30:00,1.05247
2022:05:02 17:00:00,1.05092
2022:05:02 17:30:00,1.05063
2022:05:02 18:00:00,1.04934
2022:05:02 18:30:00,1.04982
2022:05:02 19:00:00,1.0492
2022:05:02 19:30:00,1.05066
2022:05:02 20:00:00,1.05042
2022:05:02 20:30:00,1.05036
2022:05:02 21:00:00,1.05029
2022:05:02 21:30:00,1.05072
2022:05:02 22:00:00,1.05064
2022:05:02 22:30:00,1.05132
2022:05:02 23:00:00,1.05103
2022:05:02 23:30:00,1.05074
2022:05:03 0:00:00,1.05096
2022:05:03 0:30:00,1.05102
2022:05:03 1:00:00,1.05253
2022:05:03 1:30:00,1.05171
2022:05:03 2:00:00,1.05224
2022:05:03 2:30:00,1.05246
2022:05:03 3:00:00,1.05136
2022:05:03 3:30:00,1.05172
2022:05:03 4:00:00,1.05186
2022:05:03 4:30:00,1.05154
2022:05:03 5:00:00,1.05018
2022:05:03 5:30:00,1.05083
2022:05:03 6:00:00,1.05076
2022:05:03 6:30:00,1.05014
2022:05:03 7:00:00,1.04978
2022:05:03 7:30:00,1.05164
2022:05:03 8:00:00,1.0519
2022:05:03 8:30:00,1.05152
2022:05:03 9:00:00,1.05
2022:05:03 9:30:00,1.04976
2022:05:03 10:00:00,1.05136
2022:05:03 10:30:00,1.05156
2022:05:03 11:00:00,1.05041
2022:05:03 11:30:00,1.05142
2022:05:03 12:00:00,1.05375
2022:05:03 12:30:00,1.05604
2022:05:03 13:00:00,1.05677
2022:05:03 13:30:00,1.05608
2022:05:03 14:00:00,1.0556
2022:05:03 14:30:00,1.05575
2022:05:03 15:00:00,1.05383
2022:05:03 15:30:00,1.054
2022:05:03 16:00:00,1.05322
2022:05:03 16:30:00,1.05176
2022:05:03 17:00:00,1.05156
2022:05:03 17:30:00,1.0529
2022:05:03 18:00:00,1.05292
2022:05:03 18:30:00,1.05207
2022:05:03 19:00:00,1.05256
2022:05:03 19:30:00,1.05208
2022:05:03 20:00:00,1.05251
2022:05:03 20:30:00,1.05236
2022:05:03 21:00:00,1.05217
2022:05:03 21:30:00,1.0521
2022:05:03 22:00:00,1.05256
2022:05:03 22:30:00,1.05238
2022:05:03 23:00:00,1.05246
2022:05:03 23:30:00,1.05206
2022:05:04 0:00:00,1.05251
2022:05:04 0:30:00,1.05213
2022:05:04 1:00:00,1.05251
2022:05:04 1:30:00,1.05261
2022:05:04 2:00:00,1.05294
2022:05:04 2:30:00,1.05268
2022:05:04 3:00:00,1.052
2022:05:04 3:30:00,1.05182
2022:05:04 4:00:00,1.05164
2022:05:04 4:30:00,1.05172
2022:05:04 5:00:00,1.05167
2022:05:04 5:30:00,1.05127
2022:05:04 6:00:00,1.05126
2022:05:04 6:30:00,1.05178
2022:05:04 7:00:00,1.05139
2022:05:04 7:30:00,1.05124
2022:05:04 8:00:00,1.05242
2022:05:04 8:30:00,1.05246
2022:05:04 9:00:00,1.05221
2022:05:04 9:30:00,1.05309
2022:05:04 10:00:00,1.05237
2022:05:04 10:30:00,1.05272
2022:05:04 11:00:00,1.05298
2022:05:04 11:30:00,1.05341
2022:05:04 12:00:00,1.05306
2022:05:04 12:30:00,1.05407
2022:05:04 13:00:00,1.0553
2022:05:04 13:30:00,1.05521
2022:05:04 14:00:00,1.05328
2022:05:04 14:30:00,1.05376
2022:05:04 15:00:00,1.05464
2022:05:04 15:30:00,1.05602
2022:05:04 16:00:00,1.05405
2022:05:04 16:30:00,1.05428
2022:05:04 17:00:00,1.05492
2022:05:04 17:30:00,1.05409
2022:05:04 18:00:00,1.05463
2022:05:04 18:30:00,1.05542
2022:05:04 19:00:00,1.05207
2022:05:04 19:30:00,1.06072
2022:05:04 20:00:00,1.06085
2022:05:04 20:30:00,1.06272
2022:05:04 21:00:00,1.06227
2022:05:04 21:30:00,1.06243
2022:05:04 22:00:00,1.06246
2022:05:04 22:30:00,1.06156
2022:05:04 23:00:00,1.06057
2022:05:04 23:30:00,1.0605
2022:05:05 0:00:00,1.06206
2022:05:05 0:30:00,1.06118
2022:05:05 1:00:00,1.0614
2022:05:05 1:30:00,1.06314
2022:05:05 2:00:00,1.06259
2022:05:05 2:30:00,1.06164
2022:05:05 3:00:00,1.0623
2022:05:05 3:30:00,1.06226
2022:05:05 4:00:00,1.06178
2022:05:05 4:30:00,1.06102
2022:05:05 5:00:00,1.06126
2022:05:05 5:30:00,1.06162
2022:05:05 6:00:00,1.06122
